date,school,party_s,party_rv,party_kf,party_nb,party_sf,party_vegan,party_la,party_kd,party_df,party_v,party_el,party_alt,blank,invalid,not_voted,valid,electorate,municipality,zip_code,region
2017-02-02,Design- & Idrætsefterskolen Skamling,8,0,2,1,2,,7,,11,16,0,3,0,0,4,50,54,Kolding Kommune,6093,Region Syddanmark
2017-02-02,Det Kgl Vaisenhus Skole,7,20,0,0,4,,3,,3,1,15,12,5,1,0,65,71,Københavns Kommune,1364,Region Hovedstaden
2017-02-02,Deutsche Privatschule Apenrade,16,12,2,2,2,,5,,13,8,1,3,1,0,1,64,66,Aabenraa Kommune,6200,Region Syddanmark
2017-02-02,Deutsche Schule Sonderburg,10,5,1,0,1,,6,,1,5,3,0,0,0,4,32,36,Sønderborg Kommune,6400,Region Syddanmark
2017-02-02,Deutsche Schule Tingleff,7,8,8,0,0,,12,,1,4,0,0,1,2,7,40,50,Aabenraa Kommune,6360,Region Syddanmark
"2017-02-02,""Distrikt Nord, Aalbæk skoleafdeling"",1,4,2,1,0,,6,,9,2,1,2,1,1,6,28,36,Frederikshavn Kommune,9982,Region Nordjylland"
"2017-02-02,""Distrikt Nord, Skagen skoleafdeling"",5,4,7,0,6,,30,,14,17,1,2,2,0,22,86,110,Frederikshavn Kommune,9990,Region Nordjylland"
"2017-02-02,""Distrikt Nord, Strandby skoleafdeling"",15,4,3,0,1,,8,,15,31,1,1,0,0,16,79,95,Frederikshavn Kommune,9970,Region Nordjylland"
2017-02-02,Distrikt Vest,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Frederikshavn Kommune,9900,Region Nordjylland
"2017-02-02,""Distrikt Vest, Bangsbostrand afdeling"",0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Frederikshavn Kommune,9900,Region Nordjylland"
"2017-02-02,""Distrikt Vest, Ravnshøj skoleafdeling"",2,2,6,1,2,,9,,4,4,2,4,3,0,5,36,44,Frederikshavn Kommune,9900,Region Nordjylland"
"2017-02-02,""Distrikt Øst, Frydenstrand skoleafdeling"",11,5,25,0,5,,13,,10,26,13,3,3,0,28,111,142,Frederikshavn Kommune,9900,Region Nordjylland"
"2017-02-02,""Distrikt Øst, Nordstjernen skoleafdeling"",22,5,11,0,16,,31,,10,37,9,12,3,4,29,153,189,Frederikshavn Kommune,9900,Region Nordjylland"
2017-02-02,Distriktsskole Smørum,52,40,11,2,13,,32,,17,32,9,13,5,4,40,221,270,Egedal Kommune,2765,Region Hovedstaden
2017-02-02,Distriktsskolen,3,22,3,1,1,,15,,12,10,2,7,3,1,10,76,90,Tønder Kommune,6240,Region Syddanmark
2017-02-02,Dragør Ungdomsskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Dragør Kommune,2791,Region Hovedstaden
2017-02-02,Dronninglund Skole,28,9,18,6,5,,11,,31,43,6,12,1,6,59,169,235,Brønderslev Kommune,9330,Region Nordjylland
2017-02-02,Druestrup Friskole,2,5,4,0,2,,12,,1,5,1,4,2,0,1,36,39,Faxe Kommune,4682,Region Sjælland
2017-02-02,Dueholmskolen,47,14,36,10,19,,14,,56,68,8,13,4,3,28,285,320,Morsø Kommune,7900,Region Nordjylland
2017-02-02,Dyssegårdsskolen,28,24,10,0,4,,15,,2,18,2,14,3,0,14,117,134,Gentofte Kommune,2900,Region Hovedstaden
2017-02-02,Ebberup Skole,9,7,1,0,1,,6,,3,3,4,1,2,0,8,35,45,Assens Kommune,5631,Region Syddanmark
2017-02-02,Efterskolen Ådalen,5,2,2,0,0,,1,,2,6,10,10,1,0,20,38,59,Skanderborg Kommune,8362,Region Midtjylland
2017-02-02,Egebjergskolen,29,4,12,0,1,,3,,12,4,3,5,3,1,18,73,95,Horsens Kommune,8700,Region Midtjylland
2017-02-02,Egelundskolen,11,6,8,5,6,,7,,10,5,18,6,3,2,7,82,94,Albertslund Kommune,2620,Region Hovedstaden
2017-02-02,Egeskolen,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Furesø Kommune,3500,Region Hovedstaden
2017-02-02,Egholmskolen,17,4,44,0,2,,7,,2,14,6,6,3,5,10,102,120,Vallensbæk Kommune,2665,Region Hovedstaden
2017-02-02,Egtved Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Vejle Kommune,6040,Region Syddanmark
2017-02-02,Ejerslykkeskolen,11,29,2,1,5,,1,,0,0,31,0,0,0,10,80,90,Odense Kommune,5230,Region Syddanmark
2017-02-02,Ellebjerg Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Københavns Kommune,2450,Region Hovedstaden
2017-02-02,Ellebækskolen,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Køge Kommune,4100,Region Sjælland
2017-02-02,Endrupskolen,8,3,7,1,1,,9,,0,3,0,3,0,0,3,35,38,Fredensborg Kommune,3480,Region Hovedstaden
2017-02-02,Engesvang Skole,5,4,11,1,1,,10,,5,7,4,1,3,0,12,49,64,Ikast-Brande Kommune,7442,Region Midtjylland
2017-02-02,Enghaveskolen - Faaborg Friskole,8,9,10,0,4,,5,,3,15,4,12,2,0,19,70,91,Faaborg-Midtfyn Kommune,5600,Region Syddanmark
2017-02-02,Eriksminde Efterskole,8,8,2,0,8,,3,,0,0,21,28,2,0,25,78,105,Odder Kommune,8300,Region Midtjylland
2017-02-02,Esajasskolen,11,1,8,0,5,,3,,1,1,1,1,1,0,5,32,38,Hvidovre Kommune,2650,Region Hovedstaden
2017-02-02,Esbjerg Produktionsskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Esbjerg Kommune,6700,Region Syddanmark
2017-02-02,Esbjerg Ungdomsskole,5,0,0,0,0,,0,,12,15,9,0,0,0,0,41,41,Esbjerg Kommune,6700,Region Syddanmark
2017-02-02,Eskilstrup Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Guldborgsund Kommune,4863,Region Sjælland
2017-02-02,Fanø Skole,5,2,5,0,0,,2,,0,4,8,3,0,0,1,29,30,Fanø Kommune,6720,Region Syddanmark
"2017-02-02,""Farsø Efterskole, Eftersk. ved Risgårde Bredning"",9,3,8,4,0,,23,,23,6,3,3,8,0,8,82,98,Vesthimmerlands Kommune,9640,Region Nordjylland"
2017-02-02,Farsø Skole,2,7,30,2,2,,7,,6,42,5,2,2,5,13,105,125,Vesthimmerlands Kommune,9640,Region Nordjylland
2017-02-02,Fårvang Skole,12,17,3,3,10,,7,,1,27,2,3,1,1,43,85,130,Silkeborg Kommune,8882,Region Midtjylland
2017-02-02,Faxehus Efterskole,8,2,0,0,7,,5,,4,3,17,22,8,0,7,68,83,Faxe Kommune,4654,Region Sjælland
2017-02-02,Felsted Centralskole,31,1,7,1,3,,16,,6,27,7,1,0,0,25,100,125,Aabenraa Kommune,6200,Region Syddanmark
2017-02-02,Ferslev Skole,8,0,3,0,1,,10,,1,12,0,8,0,1,6,43,50,Aalborg Kommune,9230,Region Nordjylland
2017-02-02,Filipskolen Ålborg,10,2,7,2,8,,0,,5,4,0,0,1,0,7,38,46,Aalborg Kommune,9000,Region Nordjylland
2017-02-02,Filstedvejens Skole,22,10,11,4,7,,9,,4,15,13,6,3,1,21,101,126,Aalborg Kommune,9000,Region Nordjylland
2017-02-02,Fjordvang Efterskole,5,0,3,2,2,,20,,8,21,1,2,11,1,0,64,76,Ringkøbing-Skjern Kommune,6950,Region Midtjylland
2017-02-02,Fortunaskolen Bakkevej,9,4,23,0,0,,2,,3,8,5,0,0,0,12,54,66,Esbjerg Kommune,6740,Region Syddanmark
2017-02-02,Fortunaskolen Skolegade,5,7,3,1,1,,1,,9,22,0,2,0,0,19,51,70,Esbjerg Kommune,6690,Region Syddanmark
2017-02-02,Fredensborg Skole,13,14,28,0,1,,16,,8,48,2,4,1,0,0,134,135,Fredensborg Kommune,3480,Region Hovedstaden
2017-02-02,Fredericia Realskole,5,11,7,0,1,,4,,15,14,0,4,0,1,10,61,72,Fredericia Kommune,7000,Region Syddanmark
2017-02-02,Frederiksberg Privatskole,26,19,37,3,5,,5,,13,11,3,6,0,2,20,128,150,Rødovre Kommune,2610,Region Hovedstaden
2017-02-02,Frederiksberg Skole,10,11,2,1,2,,2,,3,3,1,1,1,0,13,36,50,Sorø Kommune,4180,Region Sjælland
2017-02-02,Frederikssund Private Realskole,10,22,3,6,1,,43,,23,15,4,0,2,1,14,127,144,Frederikssund Kommune,3600,Region Hovedstaden
2017-02-02,Frederiksværk Skole,17,2,1,1,3,,10,,7,9,4,3,0,0,26,57,83,Halsnæs Kommune,3300,Region Hovedstaden
2017-02-02,Freinet-Skolen,3,3,3,0,13,,2,,0,3,0,11,1,0,3,38,42,Københavns Kommune,2500,Region Hovedstaden
2017-02-02,Frijsendal Friskole,1,0,3,1,1,,2,,6,3,4,0,0,0,6,21,27,Favrskov Kommune,8450,Region Midtjylland
2017-02-02,Friskolen - Østerlund,11,1,1,0,0,,8,,3,6,1,1,0,2,0,32,34,Sønderborg Kommune,6430,Region Syddanmark
2017-02-02,Friskolen af 2008,5,1,1,1,0,,4,,2,5,0,1,0,0,5,20,25,Næstved Kommune,4700,Region Sjælland
2017-02-02,Friskolen i Viborg,1,2,0,0,12,,1,,3,13,1,1,1,0,4,34,39,Viborg Kommune,8800,Region Midtjylland
2017-02-02,Friskolen og Idrætsefterskolen Ubby,17,5,5,0,8,,10,,10,13,10,2,3,0,10,80,93,Kalundborg Kommune,4490,Region Sjælland
2017-02-02,Friskolen Østerlars,4,0,0,2,0,,2,,0,1,10,13,4,1,3,32,40,Bornholms Regionskommune,3760,Region Hovedstaden
2017-02-02,Frydenhøjskolen,9,3,17,2,14,,49,,5,4,4,5,2,0,37,112,151,Hvidovre Kommune,2650,Region Hovedstaden
2017-02-02,Frøslevlejrens Efterskole,12,11,1,1,6,,13,,7,4,19,6,4,0,18,80,102,Aabenraa Kommune,6330,Region Syddanmark
2017-02-02,Frøstruphave Efterskole,4,6,8,0,6,,3,,2,20,1,0,0,0,9,50,59,Varde Kommune,6830,Region Syddanmark
2017-02-02,Fuglsanggårdsskolen,21,26,24,5,1,,11,,3,4,1,7,4,0,14,103,121,Lyngby-Taarbæk Kommune,2830,Region Hovedstaden
2017-02-02,Funder Skole,21,10,6,1,2,,9,,8,24,1,1,0,0,7,83,90,Silkeborg Kommune,8600,Region Midtjylland
2017-02-02,Fælleshåbsskolen,15,9,3,1,3,,16,,2,31,2,3,1,0,33,85,119,Vejle Kommune,7080,Region Syddanmark
2017-02-02,Fællesskolen Favrdal-Fjelstrup,60,27,41,1,15,,29,,20,61,19,34,18,7,55,307,387,Haderslev Kommune,6100,Region Syddanmark
2017-02-02,Gadstrup Skole,13,5,1,0,1,,20,,6,14,1,1,2,0,11,62,75,Roskilde Kommune,4621,Region Sjælland
2017-02-02,Gammelgaardsskolen,9,10,6,0,4,,4,,0,1,3,4,1,0,0,41,42,Aarhus Kommune,8230,Region Midtjylland
2017-02-02,Ganløse Skole,2,2,4,1,0,,3,,1,4,0,5,0,0,548,22,570,Egedal Kommune,3660,Region Hovedstaden
2017-02-02,Gåsetårnskolen,54,14,38,1,7,,22,,22,56,3,7,5,8,63,224,300,Vordingborg Kommune,4760,Region Sjælland
"2017-02-02,""Gåsetårnskolen, Iselinge"",0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Vordingborg Kommune,4760,Region Sjælland"
2017-02-02,Gedved Skole,2,4,13,0,0,,7,,3,5,0,0,1,0,1,34,36,Horsens Kommune,8751,Region Midtjylland
2017-02-02,Gentofte Kommunes Ungdomsskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Gentofte Kommune,2900,Region Hovedstaden
2017-02-02,Gentofte Skole,15,18,6,2,3,,25,,5,18,1,5,0,0,36,98,134,Gentofte Kommune,2820,Region Hovedstaden
2017-02-02,Gilbjergskolen,6,1,32,2,4,,28,,4,45,2,4,0,4,40,128,172,Gribskov Kommune,3250,Region Hovedstaden
2017-02-02,Gildbroskolen,31,8,11,3,7,,7,,5,5,18,4,5,3,27,99,134,Ishøj Kommune,2635,Region Hovedstaden
2017-02-02,Gjellerupskolen,6,9,15,3,5,,3,,1,32,5,7,2,0,22,86,110,Herning Kommune,7400,Region Midtjylland
2017-02-02,Gjerndrup Friskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Vejen Kommune,6650,Region Syddanmark
2017-02-02,Gladsaxe Gymnasium,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Gladsaxe Kommune,2860,Region Hovedstaden
2017-02-02,Gladsaxe Privatskole,3,10,6,0,0,,3,,2,3,0,4,1,0,5,31,37,Gladsaxe Kommune,2800,Region Hovedstaden
2017-02-02,Gladsaxe Skole,12,28,23,0,12,,15,,4,9,3,6,3,0,5,112,120,Gladsaxe Kommune,2860,Region Hovedstaden
2017-02-02,Glamsbjergskolen,0,8,17,1,3,,11,,9,18,11,4,4,3,15,82,104,Assens Kommune,5620,Region Syddanmark
"2017-02-02,""Glostrup skole, Nordvang"",0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Glostrup Kommune,2600,Region Hovedstaden"
"2017-02-02,""Glostrup skole, Søndervang"",9,5,3,0,5,,2,,3,34,1,10,2,5,10,72,89,Glostrup Kommune,2600,Region Hovedstaden"
2017-02-02,Gram Skole,5,6,2,0,2,,5,,0,12,1,1,2,0,14,34,50,Haderslev Kommune,6510,Region Syddanmark
2017-02-02,Gregers Krabbe Friskolen,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Rebild Kommune,9520,Region Nordjylland
2017-02-02,Gribskolen,2,10,0,0,0,,3,,4,9,1,2,4,0,65,31,100,Gribskov Kommune,3230,Region Hovedstaden
2017-02-02,Grindsted Privatskole,0,4,0,0,0,,5,,1,7,0,0,0,0,5,17,22,Billund Kommune,7200,Region Syddanmark
2017-02-02,Grindsted Søndre Skole,17,2,2,1,0,,4,,10,15,5,6,0,0,0,62,62,Billund Kommune,7200,Region Syddanmark
2017-02-02,Grindsted Vestre Skole,14,4,7,2,7,,34,,5,24,0,1,2,1,9,98,110,Billund Kommune,7200,Region Syddanmark
2017-02-02,Grydemoseskolen,2,2,3,0,1,,8,,0,12,10,4,0,1,0,42,43,Helsingør Kommune,3060,Region Hovedstaden
2017-02-02,Grænseegnens Friskole,1,2,1,0,0,,1,,5,8,0,0,1,0,2,18,21,Aabenraa Kommune,6340,Region Syddanmark
2017-02-02,Grøndalsvængets Skole,11,3,9,1,6,,11,,7,1,8,2,0,1,11,59,71,Københavns Kommune,2400,Region Hovedstaden
2017-02-02,Grønvangskolen,2,3,112,0,4,,17,,5,8,42,1,2,3,56,194,255,Vejen Kommune,6600,Region Syddanmark
2017-02-02,Gudenåskolen,17,6,1,0,6,,5,,1,3,2,18,1,2,8,59,70,Skanderborg Kommune,8680,Region Midtjylland
2017-02-02,Gudumholm Skole,2,3,8,0,0,,10,,2,6,1,0,0,0,10,32,42,Aalborg Kommune,9280,Region Nordjylland
2017-02-02,Gug Skole,19,10,24,0,9,,16,,8,46,0,8,1,1,26,140,168,Aalborg Kommune,9210,Region Nordjylland
2017-02-02,Gymnastikefterskolen Stevns,34,21,8,0,1,,8,,7,28,0,39,0,1,30,146,177,Stevns Kommune,4660,Region Sjælland
2017-02-02,Gyvelhøjskolen,6,2,36,0,2,,17,,2,16,5,7,3,0,12,93,108,Skanderborg Kommune,8464,Region Midtjylland
2017-02-02,Gørlev Skole,4,6,1,1,2,,8,,3,12,2,2,3,0,6,41,50,Kalundborg Kommune,4281,Region Sjælland
2017-02-02,Haahrs Skole,38,9,8,1,12,,3,,8,8,17,6,6,1,1,110,118,Svendborg Kommune,5700,Region Syddanmark
2017-02-02,Hadbjerg Skole,5,5,7,1,6,,6,,8,5,1,2,0,0,5,46,51,Favrskov Kommune,8370,Region Midtjylland
2017-02-02,Haderup Skole,1,1,4,0,1,,3,,7,12,0,1,2,0,14,30,46,Herning Kommune,7540,Region Midtjylland
2017-02-02,Hadsten Skole,18,7,2,0,5,,12,,1,16,17,5,1,0,26,83,110,Favrskov Kommune,8370,Region Midtjylland
2017-02-02,Hadsund Skole,12,5,4,1,1,,14,,9,10,1,3,0,1,0,60,61,Mariagerfjord Kommune,9560,Region Nordjylland
2017-02-02,Hammer Frie Privatskole,1,3,0,0,1,,1,,4,0,0,2,1,0,1,12,14,Næstved Kommune,4700,Region Sjælland
2017-02-02,Hammershøj Skole,3,4,4,0,1,,9,,1,1,0,1,0,0,11,24,35,Viborg Kommune,8830,Region Midtjylland
2017-02-02,Hammerum Skole,6,2,3,0,3,,6,,1,21,1,2,0,0,0,45,45,Herning Kommune,7400,Region Midtjylland
2017-02-02,Hanebjerg Skole,19,22,5,4,5,,14,,3,1,5,2,9,0,15,80,104,Hillerød Kommune,3400,Region Hovedstaden
2017-02-02,Hans Rømer Skolen,8,0,0,0,2,,1,,0,13,0,2,2,3,19,26,50,Bornholms Regionskommune,3720,Region Hovedstaden
2017-02-02,Hanstholm Skole,0,0,4,0,0,,3,,5,17,0,0,1,1,5,29,36,Thisted Kommune,7730,Region Nordjylland
2017-02-02,Harboøre Skole,6,0,1,0,1,,4,,6,21,1,0,0,1,4,40,45,Lemvig Kommune,7673,Region Midtjylland
2017-02-02,Hareskov Skole,3,44,7,1,19,,8,,2,8,4,7,0,0,11,103,114,Furesø Kommune,3500,Region Hovedstaden
2017-02-02,Hastrupskolen,17,1,4,0,4,,12,,3,11,4,5,0,0,24,61,85,Køge Kommune,4600,Region Sjælland
2017-02-02,Havdrup Skole,2,10,7,3,4,,34,,2,18,3,1,1,0,9,84,94,Solrød Kommune,4622,Region Sjælland
2017-02-02,Havrehedskolen,31,19,12,0,3,,8,,5,25,8,3,0,0,9,114,123,Nordfyns Kommune,5462,Region Syddanmark
2017-02-02,Hedegaard Friskole,0,2,2,2,2,,1,,0,7,1,0,0,0,3,17,20,Vejle Kommune,7323,Region Syddanmark
2017-02-02,Hedelyskolen,16,2,56,2,3,,13,,10,3,8,0,4,0,1,113,118,Greve Kommune,2670,Region Sjælland
2017-02-02,Hedensted Skole,6,6,36,1,3,,8,,5,37,1,7,1,0,30,110,141,Hedensted Kommune,8722,Region Midtjylland
2017-02-02,Hellerup Skole,11,18,4,2,6,,14,,1,12,5,7,2,0,35,80,117,Gentofte Kommune,2900,Region Hovedstaden
2017-02-02,Helsinge Realskole,19,16,34,8,5,,47,,13,43,3,2,4,0,22,190,216,Gribskov Kommune,3200,Region Hovedstaden
2017-02-02,Herlufsholm Skole og Gods,5,8,25,0,3,,69,,1,31,1,4,1,7,11,147,166,Næstved Kommune,4700,Region Sjælland
2017-02-02,Herningsholmskolen,6,10,2,0,3,,10,,1,55,9,1,2,0,11,97,110,Herning Kommune,7400,Region Midtjylland
2017-02-02,Hillerød Ungdomscenter,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Hillerød Kommune,3400,Region Hovedstaden
2017-02-02,Hillerød Vest Skolen,15,16,16,3,9,,37,,4,48,1,8,3,6,19,157,185,Hillerød Kommune,3400,Region Hovedstaden
2017-02-02,Hillerødsholmskolen,29,11,16,1,7,,1,,3,11,3,10,1,1,0,92,94,Hillerød Kommune,3400,Region Hovedstaden
2017-02-02,Hindsholms børn & unge,6,7,9,0,3,,0,,2,4,2,2,0,0,5,35,40,Kerteminde Kommune,5380,Region Syddanmark
2017-02-02,Hjordkær Skole,7,3,8,0,2,,3,,6,6,2,0,3,1,0,37,41,Aabenraa Kommune,6230,Region Syddanmark
2017-02-02,Hjørring Private Realskole,20,10,23,5,17,,40,,12,101,6,5,5,0,34,239,278,Hjørring Kommune,9800,Region Nordjylland
2017-02-02,Holbergskolen,8,1,5,0,3,,3,,3,3,12,12,0,0,0,50,50,Københavns Kommune,2400,Region Hovedstaden
"2017-02-02,""Holbæk By Skole, afdeling Bjergmark"",25,52,1,1,17,,23,,10,14,1,3,6,4,35,147,192,Holbæk Kommune,4300,Region Sjælland"
2017-02-02,Holbæk Private Realskole,6,6,7,2,1,,7,,2,7,0,0,0,0,6,38,44,Holbæk Kommune,4300,Region Sjælland
2017-02-02,Holmebækskolen,5,7,4,0,5,,0,,2,12,1,7,0,0,6,43,49,Køge Kommune,4681,Region Sjælland
2017-02-02,Holte-Hus Efterskole,2,5,2,0,0,,1,,3,11,1,5,0,0,5,30,35,Rudersdal Kommune,2840,Region Hovedstaden
2017-02-02,Hornbæk Skole,7,11,13,0,4,,11,,6,27,1,3,2,0,15,83,100,Randers Kommune,8920,Region Midtjylland
2017-02-02,Hornslet Skole,13,11,19,0,4,,13,,18,22,5,6,2,7,15,111,135,Syddjurs Kommune,8543,Region Midtjylland
2017-02-02,Hornum Skole,14,3,4,1,1,,4,,5,11,2,3,1,0,9,48,58,Vesthimmerlands Kommune,9600,Region Nordjylland
"2017-02-02,""Horsens Byskole, folkeskoleafdeling"",6,3,13,0,1,,11,,7,0,4,6,2,1,30,51,84,Horsens Kommune,8700,Region Midtjylland"
2017-02-02,Horslunde Realskole,3,0,5,0,2,,2,,5,7,0,1,1,1,6,25,33,Lolland Kommune,4913,Region Sjælland
2017-02-02,Hovedgård Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Horsens Kommune,8732,Region Midtjylland
"2017-02-02,""Hovedgård Skole, folkeskoleafdeling"",17,7,2,1,1,,11,,7,10,2,10,0,4,24,68,96,Horsens Kommune,8732,Region Midtjylland"
2017-02-02,Hover/Thorsted Friskole,1,0,0,0,0,,0,,1,6,0,2,0,0,0,10,10,Ringkøbing-Skjern Kommune,6980,Region Midtjylland
2017-02-02,Humlebæk Lille Skole,3,6,2,0,3,,1,,0,2,6,1,0,0,8,24,32,Fredensborg Kommune,3050,Region Hovedstaden
2017-02-02,Humlebæk Skole,15,28,4,1,7,,20,,4,17,8,18,0,2,21,122,145,Fredensborg Kommune,3050,Region Hovedstaden
2017-02-02,Humlehøj-Skolen,12,3,6,0,0,,4,,5,6,20,0,0,1,39,56,96,Sønderborg Kommune,6400,Region Syddanmark
2017-02-02,Hunderupskolen,9,10,10,0,15,,15,,2,51,6,3,1,0,17,121,139,Odense Kommune,5000,Region Syddanmark
2017-02-02,Hurup Skole,14,14,24,2,5,,15,,8,41,3,6,8,0,20,132,160,Thisted Kommune,7760,Region Nordjylland
2017-02-02,Hvalsø Skole,8,11,21,0,8,,17,,2,6,3,4,0,6,18,80,104,Lejre Kommune,4330,Region Sjælland
2017-02-02,Hvidebækskolen,10,9,8,2,4,,5,,35,8,0,6,0,1,5,87,93,Kalundborg Kommune,4490,Region Sjælland
2017-02-02,Hvidovre Privatskole,6,8,2,2,5,,3,,0,3,1,9,0,0,9,39,48,Hvidovre Kommune,2650,Region Hovedstaden
2017-02-02,Hvilsom Friskole,3,0,2,0,0,,0,,4,6,0,0,0,0,1,15,16,Mariagerfjord Kommune,9500,Region Nordjylland
2017-02-02,Hyllehøjskolen,6,3,12,0,0,,2,,3,20,0,0,0,1,0,46,47,Middelfart Kommune,5500,Region Syddanmark
2017-02-02,Hærvejsskolen,16,14,39,0,1,,5,,7,23,0,3,2,0,13,108,123,Aabenraa Kommune,6230,Region Syddanmark
2017-02-02,Høje Kolstrup Skole,9,34,10,1,1,,2,,3,5,2,4,2,1,12,71,86,Aabenraa Kommune,6200,Region Syddanmark
2017-02-02,Høje Taastrup Privatskole,4,3,3,0,0,,4,,0,12,5,1,0,0,0,32,32,Høje-Taastrup Kommune,2630,Region Hovedstaden
2017-02-02,Højmeskolen,2,4,1,0,6,,1,,0,30,23,3,0,0,15,70,85,Odense Kommune,5250,Region Syddanmark
2017-02-02,Højslev Skole,11,6,38,1,1,,11,,7,28,2,0,0,1,34,105,140,Skive Kommune,7840,Region Midtjylland
2017-02-02,Højvangskolen,22,12,16,0,4,,12,,10,10,1,8,0,0,31,95,126,Horsens Kommune,8700,Region Midtjylland
2017-02-02,Høng Privatskole,0,0,4,0,2,,11,,10,6,0,0,1,0,6,33,40,Kalundborg Kommune,4270,Region Sjælland
2017-02-02,Høng Skole,12,5,7,0,6,,11,,8,4,0,4,5,4,14,57,80,Kalundborg Kommune,4270,Region Sjælland
2017-02-02,Ida Holsts Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Svendborg Kommune,5700,Region Syddanmark
2017-02-02,Idrætsskolerne Ikast,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Ikast-Brande Kommune,7430,Region Midtjylland
2017-02-02,Ikast Nordre Skole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Ikast-Brande Kommune,7430,Region Midtjylland
2017-02-02,Ikast Østre Skole,8,10,7,0,1,,5,,6,18,1,3,1,1,19,59,80,Ikast-Brande Kommune,7430,Region Midtjylland
2017-02-02,Institut Sankt Joseph,3,18,5,1,2,,7,,4,11,17,12,1,1,13,80,95,Københavns Kommune,2100,Region Hovedstaden
2017-02-02,Ishøj Skole,26,9,1,0,0,,7,,4,7,0,3,0,0,10,57,67,Ishøj Kommune,2635,Region Hovedstaden
2017-02-02,Islev Skole,10,0,10,0,11,,5,,1,3,13,0,0,0,20,53,73,Rødovre Kommune,2610,Region Hovedstaden
2017-02-02,Issø-skolen,12,3,2,0,2,,4,,20,7,0,2,0,2,6,52,60,Svendborg Kommune,5771,Region Syddanmark
2017-02-02,Jels Skole,9,11,6,0,0,,13,,5,6,2,3,3,0,0,55,58,Vejen Kommune,6630,Region Syddanmark
2017-02-02,Jinnah International School,1,1,0,0,0,,11,,1,0,7,2,0,0,2,23,25,Københavns Kommune,2720,Region Hovedstaden
2017-02-02,Juelsminde Skole,7,11,20,2,3,,24,,5,18,4,2,6,1,32,96,135,Hedensted Kommune,7130,Region Midtjylland
2017-02-02,Jægerspris Skole,31,5,2,3,12,,9,,13,14,9,13,7,0,35,111,153,Frederikssund Kommune,3630,Region Hovedstaden
2017-02-02,Kalundborg Friskole,13,0,2,1,0,,9,,0,7,2,4,1,0,3,38,42,Kalundborg Kommune,4400,Region Sjælland
2017-02-02,Karensmindeskolen,10,14,8,2,3,,13,,15,24,1,7,1,0,102,97,200,Rebild Kommune,9530,Region Nordjylland
2017-02-02,Karise Efterskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Faxe Kommune,4653,Region Sjælland
2017-02-02,Karlslunde Skole,10,2,23,1,1,,1,,0,8,2,0,0,0,8,48,56,Greve Kommune,2690,Region Sjælland
2017-02-02,Karup Skole,2,6,5,0,0,,0,,4,1,1,0,0,0,5,19,24,Viborg Kommune,7470,Region Midtjylland
2017-02-02,Kastrupgårdsskolen,2,0,4,0,0,,6,,9,2,2,1,0,1,0,26,27,Tårnby Kommune,2770,Region Hovedstaden
2017-02-02,Katrinedals Skole,25,6,3,2,14,,6,,2,6,5,17,0,0,0,86,86,Københavns Kommune,2720,Region Hovedstaden
2017-02-02,Kerteminde Byskole,18,3,6,6,8,,7,,10,14,3,2,0,0,23,77,100,Kerteminde Kommune,5300,Region Syddanmark
2017-02-02,Kertemindeegnens Friskole,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,Kerteminde Kommune,5300,Region Syddanmark
2017-02-02,Kibæk Skole,6,5,4,0,3,,14,,4,16,6,2,0,0,7,60,67,Herning Kommune,6933,Region Midtjylland
2017-02-02,Kildebakken,2,2,1,1,1,,1,,0,0,2,0,1,0,4,10,15,Bornholms Regionskommune,3770,Region Hovedstaden
2017-02-02,Kildegårdskolen,40,24,11,7,7,,10,,6,7,14,8,3,0,0,134,137,Herlev Kommune,2730,Region Hovedstaden
2017-02-02,Kildeskolen,5,1,6,0,2,,10,,0,12,7,4,1,0,0,47,48,Københavns Kommune,2500,Region Hovedstaden
